image,class
TRAIN_non_kayak_80.mp4_frame1418.jpg,non
TRAIN_non_kayak_80.mp4_frame14180.jpg,non
TRAIN_non_kayak_80.mp4_frame14181.jpg,non
TRAIN_non_kayak_80.mp4_frame14182.jpg,non
TRAIN_non_kayak_80.mp4_frame14183.jpg,non
TRAIN_non_kayak_80.mp4_frame14184.jpg,non
TRAIN_non_kayak_80.mp4_frame14185.jpg,non
TRAIN_non_kayak_80.mp4_frame14186.jpg,non
TRAIN_non_kayak_80.mp4_frame14187.jpg,non
TRAIN_non_kayak_80.mp4_frame14188.jpg,non
TRAIN_non_kayak_80.mp4_frame14189.jpg,non
TRAIN_non_kayak_80.mp4_frame1419.jpg,non
TRAIN_non_kayak_80.mp4_frame14190.jpg,non
TRAIN_non_kayak_80.mp4_frame14191.jpg,non
TRAIN_non_kayak_80.mp4_frame14192.jpg,non
TRAIN_non_kayak_80.mp4_frame14193.jpg,non
TRAIN_non_kayak_80.mp4_frame14194.jpg,non
TRAIN_non_kayak_80.mp4_frame14195.jpg,non
TRAIN_non_kayak_80.mp4_frame14196.jpg,non
TRAIN_non_kayak_80.mp4_frame14197.jpg,non
TRAIN_non_kayak_80.mp4_frame14198.jpg,non
TRAIN_non_kayak_80.mp4_frame14199.jpg,non
TRAIN_non_kayak_80.mp4_frame142.jpg,non
TRAIN_non_kayak_80.mp4_frame1420.jpg,non
TRAIN_non_kayak_80.mp4_frame14200.jpg,non
TRAIN_non_kayak_80.mp4_frame14201.jpg,non
TRAIN_non_kayak_80.mp4_frame14202.jpg,non
TRAIN_non_kayak_80.mp4_frame14203.jpg,non
TRAIN_non_kayak_80.mp4_frame14204.jpg,non
TRAIN_non_kayak_80.mp4_frame14205.jpg,non
TRAIN_non_kayak_80.mp4_frame14206.jpg,non
TRAIN_non_kayak_80.mp4_frame14207.jpg,non
TRAIN_non_kayak_80.mp4_frame14208.jpg,non
TRAIN_non_kayak_80.mp4_frame14209.jpg,non
TRAIN_non_kayak_80.mp4_frame1421.jpg,non
TRAIN_non_kayak_80.mp4_frame14210.jpg,non
TRAIN_non_kayak_80.mp4_frame14211.jpg,non
TRAIN_non_kayak_80.mp4_frame14212.jpg,non
TRAIN_non_kayak_80.mp4_frame14213.jpg,non
TRAIN_non_kayak_80.mp4_frame14214.jpg,non
TRAIN_non_kayak_80.mp4_frame14215.jpg,non
TRAIN_non_kayak_80.mp4_frame14216.jpg,non
TRAIN_non_kayak_80.mp4_frame14217.jpg,non
TRAIN_non_kayak_80.mp4_frame14218.jpg,non
TRAIN_non_kayak_80.mp4_frame14219.jpg,non
TRAIN_non_kayak_80.mp4_frame1422.jpg,non
TRAIN_non_kayak_80.mp4_frame14220.jpg,non
TRAIN_non_kayak_80.mp4_frame14221.jpg,non
TRAIN_non_kayak_80.mp4_frame14222.jpg,non
TRAIN_non_kayak_80.mp4_frame14223.jpg,non
TRAIN_non_kayak_80.mp4_frame14224.jpg,non
TRAIN_non_kayak_80.mp4_frame14225.jpg,non
TRAIN_non_kayak_80.mp4_frame14226.jpg,non
TRAIN_non_kayak_80.mp4_frame14227.jpg,non
TRAIN_non_kayak_80.mp4_frame14228.jpg,non
TRAIN_non_kayak_80.mp4_frame14229.jpg,non
TRAIN_non_kayak_80.mp4_frame1423.jpg,non
TRAIN_non_kayak_80.mp4_frame14230.jpg,non
TRAIN_non_kayak_80.mp4_frame14231.jpg,non
TRAIN_non_kayak_80.mp4_frame14232.jpg,non
TRAIN_non_kayak_80.mp4_frame14233.jpg,non
TRAIN_non_kayak_80.mp4_frame14234.jpg,non
TRAIN_non_kayak_80.mp4_frame14235.jpg,non
TRAIN_non_kayak_80.mp4_frame14236.jpg,non
TRAIN_non_kayak_80.mp4_frame14237.jpg,non
TRAIN_non_kayak_80.mp4_frame14238.jpg,non
TRAIN_non_kayak_80.mp4_frame14239.jpg,non
TRAIN_non_kayak_80.mp4_frame1424.jpg,non
TRAIN_non_kayak_80.mp4_frame14240.jpg,non
TRAIN_non_kayak_80.mp4_frame14241.jpg,non
TRAIN_non_kayak_80.mp4_frame14242.jpg,non
TRAIN_non_kayak_80.mp4_frame14243.jpg,non
TRAIN_non_kayak_80.mp4_frame14244.jpg,non
TRAIN_non_kayak_80.mp4_frame14245.jpg,non
TRAIN_non_kayak_80.mp4_frame14246.jpg,non
TRAIN_non_kayak_80.mp4_frame14247.jpg,non
TRAIN_non_kayak_80.mp4_frame14248.jpg,non
TRAIN_non_kayak_80.mp4_frame14249.jpg,non
TRAIN_non_kayak_80.mp4_frame1425.jpg,non
TRAIN_non_kayak_80.mp4_frame14250.jpg,non
TRAIN_non_kayak_80.mp4_frame14251.jpg,non
TRAIN_non_kayak_80.mp4_frame14252.jpg,non
TRAIN_non_kayak_80.mp4_frame14253.jpg,non
TRAIN_non_kayak_80.mp4_frame14254.jpg,non
TRAIN_non_kayak_80.mp4_frame14255.jpg,non
TRAIN_non_kayak_80.mp4_frame14256.jpg,non
TRAIN_non_kayak_80.mp4_frame14257.jpg,non
TRAIN_non_kayak_80.mp4_frame14258.jpg,non
TRAIN_non_kayak_80.mp4_frame14259.jpg,non
TRAIN_non_kayak_80.mp4_frame1426.jpg,non
TRAIN_non_kayak_80.mp4_frame14260.jpg,non
TRAIN_non_kayak_80.mp4_frame14261.jpg,non
TRAIN_non_kayak_80.mp4_frame14262.jpg,non
TRAIN_non_kayak_80.mp4_frame14263.jpg,non
TRAIN_non_kayak_80.mp4_frame14264.jpg,non
TRAIN_non_kayak_80.mp4_frame14265.jpg,non
TRAIN_non_kayak_80.mp4_frame14266.jpg,non
TRAIN_non_kayak_80.mp4_frame14267.jpg,non
TRAIN_non_kayak_80.mp4_frame14268.jpg,non
TRAIN_non_kayak_80.mp4_frame14269.jpg,non
TRAIN_non_kayak_80.mp4_frame1427.jpg,non
TRAIN_non_kayak_80.mp4_frame14270.jpg,non
TRAIN_non_kayak_80.mp4_frame14271.jpg,non
TRAIN_non_kayak_80.mp4_frame14272.jpg,non
TRAIN_non_kayak_80.mp4_frame14273.jpg,non
TRAIN_non_kayak_80.mp4_frame14274.jpg,non
TRAIN_non_kayak_80.mp4_frame14275.jpg,non
TRAIN_non_kayak_80.mp4_frame14276.jpg,non
TRAIN_non_kayak_80.mp4_frame14277.jpg,non
TRAIN_non_kayak_80.mp4_frame14278.jpg,non
TRAIN_non_kayak_80.mp4_frame14279.jpg,non
TRAIN_non_kayak_80.mp4_frame1428.jpg,non
TRAIN_non_kayak_80.mp4_frame14280.jpg,non
TRAIN_non_kayak_80.mp4_frame14281.jpg,non
TRAIN_non_kayak_80.mp4_frame14282.jpg,non
TRAIN_non_kayak_80.mp4_frame14283.jpg,non
TRAIN_non_kayak_80.mp4_frame14284.jpg,non
TRAIN_non_kayak_80.mp4_frame14285.jpg,non
TRAIN_non_kayak_80.mp4_frame14286.jpg,non
TRAIN_non_kayak_80.mp4_frame14287.jpg,non
TRAIN_non_kayak_80.mp4_frame14288.jpg,non
TRAIN_non_kayak_80.mp4_frame14289.jpg,non
TRAIN_non_kayak_80.mp4_frame1429.jpg,non
TRAIN_non_kayak_80.mp4_frame14290.jpg,non
TRAIN_non_kayak_80.mp4_frame14291.jpg,non
TRAIN_non_kayak_80.mp4_frame14292.jpg,non
TRAIN_non_kayak_80.mp4_frame14293.jpg,non
TRAIN_non_kayak_80.mp4_frame14294.jpg,non
TRAIN_non_kayak_80.mp4_frame14295.jpg,non
TRAIN_non_kayak_80.mp4_frame14296.jpg,non
TRAIN_non_kayak_80.mp4_frame14297.jpg,non
TRAIN_non_kayak_80.mp4_frame14298.jpg,non
TRAIN_non_kayak_80.mp4_frame14299.jpg,non
TRAIN_non_kayak_80.mp4_frame143.jpg,non
TRAIN_non_kayak_80.mp4_frame1430.jpg,non
TRAIN_non_kayak_80.mp4_frame14300.jpg,non
TRAIN_non_kayak_80.mp4_frame14301.jpg,non
TRAIN_non_kayak_80.mp4_frame14302.jpg,non
TRAIN_non_kayak_80.mp4_frame14303.jpg,non
TRAIN_non_kayak_80.mp4_frame14304.jpg,non
TRAIN_non_kayak_80.mp4_frame14305.jpg,non
TRAIN_non_kayak_80.mp4_frame14306.jpg,non
TRAIN_non_kayak_80.mp4_frame14307.jpg,non
TRAIN_non_kayak_80.mp4_frame14308.jpg,non
TRAIN_non_kayak_80.mp4_frame14309.jpg,non
TRAIN_non_kayak_80.mp4_frame1431.jpg,non
TRAIN_non_kayak_80.mp4_frame14310.jpg,non
TRAIN_non_kayak_80.mp4_frame14311.jpg,non
TRAIN_non_kayak_80.mp4_frame14312.jpg,non
TRAIN_non_kayak_80.mp4_frame14313.jpg,non
TRAIN_non_kayak_80.mp4_frame14314.jpg,non
TRAIN_non_kayak_80.mp4_frame14315.jpg,non
TRAIN_non_kayak_80.mp4_frame14316.jpg,non
TRAIN_non_kayak_80.mp4_frame14317.jpg,non
TRAIN_non_kayak_80.mp4_frame14318.jpg,non
TRAIN_non_kayak_80.mp4_frame14319.jpg,non
TRAIN_non_kayak_80.mp4_frame1432.jpg,non
TRAIN_non_kayak_80.mp4_frame14320.jpg,non
TRAIN_non_kayak_80.mp4_frame14321.jpg,non
TRAIN_non_kayak_80.mp4_frame14322.jpg,non
TRAIN_non_kayak_80.mp4_frame14323.jpg,non
TRAIN_non_kayak_80.mp4_frame14324.jpg,non
TRAIN_non_kayak_80.mp4_frame14325.jpg,non
TRAIN_non_kayak_80.mp4_frame14326.jpg,non
TRAIN_non_kayak_80.mp4_frame14327.jpg,non
TRAIN_non_kayak_80.mp4_frame14328.jpg,non
TRAIN_non_kayak_80.mp4_frame14329.jpg,non
TRAIN_non_kayak_80.mp4_frame1433.jpg,non
TRAIN_non_kayak_80.mp4_frame14330.jpg,non
TRAIN_non_kayak_80.mp4_frame14331.jpg,non
TRAIN_non_kayak_80.mp4_frame14332.jpg,non
TRAIN_non_kayak_80.mp4_frame14333.jpg,non
TRAIN_non_kayak_80.mp4_frame14334.jpg,non
TRAIN_non_kayak_80.mp4_frame14335.jpg,non
TRAIN_non_kayak_80.mp4_frame14336.jpg,non
TRAIN_non_kayak_80.mp4_frame14337.jpg,non
TRAIN_non_kayak_80.mp4_frame14338.jpg,non
TRAIN_non_kayak_80.mp4_frame14339.jpg,non
TRAIN_non_kayak_80.mp4_frame1434.jpg,non
TRAIN_non_kayak_80.mp4_frame14340.jpg,non
TRAIN_non_kayak_80.mp4_frame14341.jpg,non
TRAIN_non_kayak_80.mp4_frame14342.jpg,non
TRAIN_non_kayak_80.mp4_frame14343.jpg,non
TRAIN_non_kayak_80.mp4_frame14344.jpg,non
TRAIN_non_kayak_80.mp4_frame14345.jpg,non
TRAIN_non_kayak_80.mp4_frame14346.jpg,non
TRAIN_non_kayak_80.mp4_frame14347.jpg,non
TRAIN_non_kayak_80.mp4_frame14348.jpg,non
TRAIN_non_kayak_80.mp4_frame14349.jpg,non
TRAIN_non_kayak_80.mp4_frame1435.jpg,non
TRAIN_non_kayak_80.mp4_frame14350.jpg,non
TRAIN_non_kayak_80.mp4_frame14351.jpg,non
TRAIN_non_kayak_80.mp4_frame14352.jpg,non
TRAIN_non_kayak_80.mp4_frame14353.jpg,non
TRAIN_non_kayak_80.mp4_frame14354.jpg,non
TRAIN_non_kayak_80.mp4_frame14355.jpg,non
TRAIN_non_kayak_80.mp4_frame14356.jpg,non
TRAIN_non_kayak_80.mp4_frame14357.jpg,non
TRAIN_non_kayak_80.mp4_frame14358.jpg,non
TRAIN_non_kayak_80.mp4_frame14359.jpg,non
TRAIN_non_kayak_80.mp4_frame1436.jpg,non
TRAIN_non_kayak_80.mp4_frame14360.jpg,non
TRAIN_non_kayak_80.mp4_frame14361.jpg,non
TRAIN_non_kayak_80.mp4_frame14362.jpg,non
TRAIN_non_kayak_80.mp4_frame14363.jpg,non
TRAIN_non_kayak_80.mp4_frame14364.jpg,non
TRAIN_non_kayak_80.mp4_frame14365.jpg,non
TRAIN_non_kayak_80.mp4_frame14366.jpg,non
TRAIN_non_kayak_80.mp4_frame14367.jpg,non
TRAIN_non_kayak_80.mp4_frame14368.jpg,non
TRAIN_non_kayak_80.mp4_frame14369.jpg,non
TRAIN_non_kayak_80.mp4_frame1437.jpg,non
TRAIN_non_kayak_80.mp4_frame14370.jpg,non
TRAIN_non_kayak_80.mp4_frame14371.jpg,non
TRAIN_non_kayak_80.mp4_frame14372.jpg,non
TRAIN_non_kayak_80.mp4_frame14373.jpg,non
TRAIN_non_kayak_80.mp4_frame14374.jpg,non
TRAIN_non_kayak_80.mp4_frame14375.jpg,non
TRAIN_non_kayak_80.mp4_frame14376.jpg,non
TRAIN_non_kayak_80.mp4_frame14377.jpg,non
TRAIN_non_kayak_80.mp4_frame14378.jpg,non
TRAIN_non_kayak_80.mp4_frame14379.jpg,non
TRAIN_non_kayak_80.mp4_frame1438.jpg,non
TRAIN_non_kayak_80.mp4_frame14380.jpg,non
TRAIN_non_kayak_80.mp4_frame14381.jpg,non
TRAIN_non_kayak_80.mp4_frame14382.jpg,non
TRAIN_non_kayak_80.mp4_frame14383.jpg,non
TRAIN_non_kayak_80.mp4_frame14384.jpg,non
TRAIN_non_kayak_80.mp4_frame14385.jpg,non
TRAIN_non_kayak_80.mp4_frame14386.jpg,non
TRAIN_non_kayak_80.mp4_frame14387.jpg,non
TRAIN_non_kayak_80.mp4_frame14388.jpg,non
TRAIN_non_kayak_80.mp4_frame14389.jpg,non
TRAIN_non_kayak_80.mp4_frame1439.jpg,non
TRAIN_non_kayak_80.mp4_frame14390.jpg,non
TRAIN_non_kayak_80.mp4_frame14391.jpg,non
TRAIN_non_kayak_80.mp4_frame14392.jpg,non
TRAIN_non_kayak_80.mp4_frame14393.jpg,non
TRAIN_non_kayak_80.mp4_frame14394.jpg,non
TRAIN_non_kayak_80.mp4_frame14395.jpg,non
TRAIN_non_kayak_80.mp4_frame14396.jpg,non
TRAIN_non_kayak_80.mp4_frame14397.jpg,non
TRAIN_non_kayak_80.mp4_frame14398.jpg,non
TRAIN_non_kayak_80.mp4_frame14399.jpg,non
TRAIN_non_kayak_80.mp4_frame144.jpg,non
TRAIN_non_kayak_80.mp4_frame1440.jpg,non
TRAIN_non_kayak_80.mp4_frame14400.jpg,non
TRAIN_non_kayak_80.mp4_frame14401.jpg,non
TRAIN_non_kayak_80.mp4_frame14402.jpg,non
TRAIN_non_kayak_80.mp4_frame14403.jpg,non
TRAIN_non_kayak_80.mp4_frame14404.jpg,non
TRAIN_non_kayak_80.mp4_frame14405.jpg,non
TRAIN_non_kayak_80.mp4_frame14406.jpg,non
TRAIN_non_kayak_80.mp4_frame14407.jpg,non
TRAIN_non_kayak_80.mp4_frame14408.jpg,non
TRAIN_non_kayak_80.mp4_frame14409.jpg,non
TRAIN_non_kayak_80.mp4_frame1441.jpg,non
TRAIN_non_kayak_80.mp4_frame14410.jpg,non
TRAIN_non_kayak_80.mp4_frame14411.jpg,non
TRAIN_non_kayak_80.mp4_frame14412.jpg,non
TRAIN_non_kayak_80.mp4_frame14413.jpg,non
TRAIN_non_kayak_80.mp4_frame14414.jpg,non
TRAIN_non_kayak_80.mp4_frame14415.jpg,non
TRAIN_non_kayak_80.mp4_frame14416.jpg,non
TRAIN_non_kayak_80.mp4_frame14417.jpg,non
TRAIN_non_kayak_80.mp4_frame14418.jpg,non
TRAIN_non_kayak_80.mp4_frame14419.jpg,non
TRAIN_non_kayak_80.mp4_frame1442.jpg,non
TRAIN_non_kayak_80.mp4_frame14420.jpg,non
TRAIN_non_kayak_80.mp4_frame14421.jpg,non
TRAIN_non_kayak_80.mp4_frame14422.jpg,non
TRAIN_non_kayak_80.mp4_frame14423.jpg,non
TRAIN_non_kayak_80.mp4_frame14424.jpg,non
TRAIN_non_kayak_80.mp4_frame14425.jpg,non
TRAIN_non_kayak_80.mp4_frame14426.jpg,non
TRAIN_non_kayak_80.mp4_frame14427.jpg,non
TRAIN_non_kayak_80.mp4_frame14428.jpg,non
TRAIN_non_kayak_80.mp4_frame14429.jpg,non
TRAIN_non_kayak_80.mp4_frame1443.jpg,non
TRAIN_non_kayak_80.mp4_frame14430.jpg,non
TRAIN_non_kayak_80.mp4_frame14431.jpg,non
TRAIN_non_kayak_80.mp4_frame14432.jpg,non
TRAIN_non_kayak_80.mp4_frame14433.jpg,non
TRAIN_non_kayak_80.mp4_frame14434.jpg,non
TRAIN_non_kayak_80.mp4_frame14435.jpg,non
TRAIN_non_kayak_80.mp4_frame14436.jpg,non
TRAIN_non_kayak_80.mp4_frame14437.jpg,non
TRAIN_non_kayak_80.mp4_frame14438.jpg,non
TRAIN_non_kayak_80.mp4_frame14439.jpg,non
TRAIN_non_kayak_80.mp4_frame1444.jpg,non
TRAIN_non_kayak_80.mp4_frame14440.jpg,non
TRAIN_non_kayak_80.mp4_frame14441.jpg,non
TRAIN_non_kayak_80.mp4_frame14442.jpg,non
TRAIN_non_kayak_80.mp4_frame14443.jpg,non
TRAIN_non_kayak_80.mp4_frame14444.jpg,non
TRAIN_non_kayak_80.mp4_frame14445.jpg,non
TRAIN_non_kayak_80.mp4_frame14446.jpg,non
TRAIN_non_kayak_80.mp4_frame14447.jpg,non
TRAIN_non_kayak_80.mp4_frame14448.jpg,non
TRAIN_non_kayak_80.mp4_frame14449.jpg,non
TRAIN_non_kayak_80.mp4_frame1445.jpg,non
TRAIN_non_kayak_80.mp4_frame14450.jpg,non
TRAIN_non_kayak_80.mp4_frame14451.jpg,non
TRAIN_non_kayak_80.mp4_frame14452.jpg,non
TRAIN_non_kayak_80.mp4_frame14453.jpg,non
TRAIN_non_kayak_80.mp4_frame14454.jpg,non
TRAIN_non_kayak_80.mp4_frame14455.jpg,non
TRAIN_non_kayak_80.mp4_frame14456.jpg,non
TRAIN_non_kayak_80.mp4_frame14457.jpg,non
TRAIN_non_kayak_80.mp4_frame14458.jpg,non
TRAIN_non_kayak_80.mp4_frame14459.jpg,non
TRAIN_non_kayak_80.mp4_frame1446.jpg,non
TRAIN_non_kayak_80.mp4_frame14460.jpg,non
TRAIN_non_kayak_80.mp4_frame14461.jpg,non
TRAIN_non_kayak_80.mp4_frame14462.jpg,non
TRAIN_non_kayak_80.mp4_frame14463.jpg,non
TRAIN_non_kayak_80.mp4_frame14464.jpg,non
TRAIN_non_kayak_80.mp4_frame14465.jpg,non
TRAIN_non_kayak_80.mp4_frame14466.jpg,non
TRAIN_non_kayak_80.mp4_frame14467.jpg,non
TRAIN_non_kayak_80.mp4_frame14468.jpg,non
TRAIN_non_kayak_80.mp4_frame14469.jpg,non
TRAIN_non_kayak_80.mp4_frame1447.jpg,non
TRAIN_non_kayak_80.mp4_frame14470.jpg,non
TRAIN_non_kayak_80.mp4_frame14471.jpg,non
TRAIN_non_kayak_80.mp4_frame14472.jpg,non
TRAIN_non_kayak_80.mp4_frame14473.jpg,non
TRAIN_non_kayak_80.mp4_frame14474.jpg,non
TRAIN_non_kayak_80.mp4_frame14475.jpg,non
TRAIN_non_kayak_80.mp4_frame14476.jpg,non
TRAIN_non_kayak_80.mp4_frame14477.jpg,non
TRAIN_non_kayak_80.mp4_frame14478.jpg,non
TRAIN_non_kayak_80.mp4_frame14479.jpg,non
TRAIN_non_kayak_80.mp4_frame1448.jpg,non
TRAIN_non_kayak_80.mp4_frame14480.jpg,non
TRAIN_non_kayak_80.mp4_frame14481.jpg,non
TRAIN_non_kayak_80.mp4_frame14482.jpg,non
TRAIN_non_kayak_80.mp4_frame14483.jpg,non
TRAIN_non_kayak_80.mp4_frame14484.jpg,non
TRAIN_non_kayak_80.mp4_frame14485.jpg,non
TRAIN_non_kayak_80.mp4_frame14486.jpg,non
TRAIN_non_kayak_80.mp4_frame14487.jpg,non
TRAIN_non_kayak_80.mp4_frame14488.jpg,non
TRAIN_non_kayak_80.mp4_frame14489.jpg,non
TRAIN_non_kayak_80.mp4_frame1449.jpg,non
TRAIN_non_kayak_80.mp4_frame14490.jpg,non
TRAIN_non_kayak_80.mp4_frame14491.jpg,non
TRAIN_non_kayak_80.mp4_frame14492.jpg,non
TRAIN_non_kayak_80.mp4_frame14493.jpg,non
TRAIN_non_kayak_80.mp4_frame14494.jpg,non
TRAIN_non_kayak_80.mp4_frame14495.jpg,non
TRAIN_non_kayak_80.mp4_frame14496.jpg,non
TRAIN_non_kayak_80.mp4_frame14497.jpg,non
TRAIN_non_kayak_80.mp4_frame14498.jpg,non
TRAIN_non_kayak_80.mp4_frame14499.jpg,non
TRAIN_non_kayak_80.mp4_frame145.jpg,non
TRAIN_non_kayak_80.mp4_frame1450.jpg,non
TRAIN_non_kayak_80.mp4_frame14500.jpg,non
TRAIN_non_kayak_80.mp4_frame14501.jpg,non
TRAIN_non_kayak_80.mp4_frame14502.jpg,non
TRAIN_non_kayak_80.mp4_frame14503.jpg,non
TRAIN_non_kayak_80.mp4_frame14504.jpg,non
TRAIN_non_kayak_80.mp4_frame14505.jpg,non
TRAIN_non_kayak_80.mp4_frame14506.jpg,non
TRAIN_non_kayak_80.mp4_frame14507.jpg,non
TRAIN_non_kayak_80.mp4_frame14508.jpg,non
TRAIN_non_kayak_80.mp4_frame14509.jpg,non
TRAIN_non_kayak_80.mp4_frame1451.jpg,non
TRAIN_non_kayak_80.mp4_frame14510.jpg,non
TRAIN_non_kayak_80.mp4_frame14511.jpg,non
TRAIN_non_kayak_80.mp4_frame14512.jpg,non
TRAIN_non_kayak_80.mp4_frame14513.jpg,non
TRAIN_non_kayak_80.mp4_frame14514.jpg,non
TRAIN_non_kayak_80.mp4_frame14515.jpg,non
TRAIN_non_kayak_80.mp4_frame14516.jpg,non
TRAIN_non_kayak_80.mp4_frame14517.jpg,non
TRAIN_non_kayak_80.mp4_frame14518.jpg,non
TRAIN_non_kayak_80.mp4_frame14519.jpg,non
TRAIN_non_kayak_80.mp4_frame1452.jpg,non
TRAIN_non_kayak_80.mp4_frame14520.jpg,non
TRAIN_non_kayak_80.mp4_frame14521.jpg,non
TRAIN_non_kayak_80.mp4_frame14522.jpg,non
TRAIN_non_kayak_80.mp4_frame14523.jpg,non
TRAIN_non_kayak_80.mp4_frame14524.jpg,non
TRAIN_non_kayak_80.mp4_frame14525.jpg,non
TRAIN_non_kayak_80.mp4_frame14526.jpg,non
TRAIN_non_kayak_80.mp4_frame14527.jpg,non
TRAIN_non_kayak_80.mp4_frame14528.jpg,non
TRAIN_non_kayak_80.mp4_frame14529.jpg,non
TRAIN_non_kayak_80.mp4_frame1453.jpg,non
TRAIN_non_kayak_80.mp4_frame14530.jpg,non
TRAIN_non_kayak_80.mp4_frame14531.jpg,non
TRAIN_non_kayak_80.mp4_frame14532.jpg,non
TRAIN_non_kayak_80.mp4_frame14533.jpg,non
TRAIN_non_kayak_80.mp4_frame14534.jpg,non
TRAIN_non_kayak_80.mp4_frame14535.jpg,non
TRAIN_non_kayak_80.mp4_frame14536.jpg,non
TRAIN_non_kayak_80.mp4_frame14537.jpg,non
TRAIN_non_kayak_80.mp4_frame14538.jpg,non
TRAIN_non_kayak_80.mp4_frame14539.jpg,non
TRAIN_non_kayak_80.mp4_frame1454.jpg,non
TRAIN_non_kayak_80.mp4_frame14540.jpg,non
TRAIN_non_kayak_80.mp4_frame14541.jpg,non
TRAIN_non_kayak_80.mp4_frame14542.jpg,non
TRAIN_non_kayak_80.mp4_frame14543.jpg,non
TRAIN_non_kayak_80.mp4_frame14544.jpg,non
TRAIN_non_kayak_80.mp4_frame14545.jpg,non
TRAIN_non_kayak_80.mp4_frame14546.jpg,non
TRAIN_non_kayak_80.mp4_frame14547.jpg,non
TRAIN_non_kayak_80.mp4_frame14548.jpg,non
TRAIN_non_kayak_80.mp4_frame14549.jpg,non
TRAIN_non_kayak_80.mp4_frame1455.jpg,non
TRAIN_non_kayak_80.mp4_frame14550.jpg,non
TRAIN_non_kayak_80.mp4_frame14551.jpg,non
TRAIN_non_kayak_80.mp4_frame14552.jpg,non
TRAIN_non_kayak_80.mp4_frame14553.jpg,non
TRAIN_non_kayak_80.mp4_frame14554.jpg,non
TRAIN_non_kayak_80.mp4_frame14555.jpg,non
TRAIN_non_kayak_80.mp4_frame14556.jpg,non
TRAIN_non_kayak_80.mp4_frame14557.jpg,non
TRAIN_non_kayak_80.mp4_frame14558.jpg,non
TRAIN_non_kayak_80.mp4_frame14559.jpg,non
TRAIN_non_kayak_80.mp4_frame1456.jpg,non
TRAIN_non_kayak_80.mp4_frame14560.jpg,non
TRAIN_non_kayak_80.mp4_frame14561.jpg,non
TRAIN_non_kayak_80.mp4_frame14562.jpg,non
TRAIN_non_kayak_80.mp4_frame14563.jpg,non
TRAIN_non_kayak_80.mp4_frame14564.jpg,non
TRAIN_non_kayak_80.mp4_frame14565.jpg,non
TRAIN_non_kayak_80.mp4_frame14566.jpg,non
TRAIN_non_kayak_80.mp4_frame14567.jpg,non
TRAIN_non_kayak_80.mp4_frame14568.jpg,non
TRAIN_non_kayak_80.mp4_frame14569.jpg,non
TRAIN_non_kayak_80.mp4_frame1457.jpg,non
TRAIN_non_kayak_80.mp4_frame14570.jpg,non
TRAIN_non_kayak_80.mp4_frame14571.jpg,non
TRAIN_non_kayak_80.mp4_frame14572.jpg,non
TRAIN_non_kayak_80.mp4_frame14573.jpg,non
TRAIN_non_kayak_80.mp4_frame14574.jpg,non
TRAIN_non_kayak_80.mp4_frame14575.jpg,non
TRAIN_non_kayak_80.mp4_frame14576.jpg,non
TRAIN_non_kayak_80.mp4_frame14577.jpg,non
TRAIN_non_kayak_80.mp4_frame14578.jpg,non
TRAIN_non_kayak_80.mp4_frame14579.jpg,non
TRAIN_non_kayak_80.mp4_frame1458.jpg,non
TRAIN_non_kayak_80.mp4_frame14580.jpg,non
TRAIN_non_kayak_80.mp4_frame14581.jpg,non
TRAIN_non_kayak_80.mp4_frame14582.jpg,non
TRAIN_non_kayak_80.mp4_frame14583.jpg,non
TRAIN_non_kayak_80.mp4_frame14584.jpg,non
TRAIN_non_kayak_80.mp4_frame14585.jpg,non
TRAIN_non_kayak_80.mp4_frame14586.jpg,non
TRAIN_non_kayak_80.mp4_frame14587.jpg,non
TRAIN_non_kayak_80.mp4_frame14588.jpg,non
TRAIN_non_kayak_80.mp4_frame14589.jpg,non
TRAIN_non_kayak_80.mp4_frame1459.jpg,non
TRAIN_non_kayak_80.mp4_frame14590.jpg,non
TRAIN_non_kayak_80.mp4_frame14591.jpg,non
TRAIN_non_kayak_80.mp4_frame14592.jpg,non
TRAIN_non_kayak_80.mp4_frame14593.jpg,non
TRAIN_non_kayak_80.mp4_frame14594.jpg,non
TRAIN_non_kayak_80.mp4_frame14595.jpg,non
TRAIN_non_kayak_80.mp4_frame14596.jpg,non
TRAIN_non_kayak_80.mp4_frame14597.jpg,non
TRAIN_non_kayak_80.mp4_frame14598.jpg,non
TRAIN_non_kayak_80.mp4_frame14599.jpg,non
TRAIN_non_kayak_80.mp4_frame146.jpg,non
TRAIN_non_kayak_80.mp4_frame1460.jpg,non
TRAIN_non_kayak_80.mp4_frame14600.jpg,non
TRAIN_non_kayak_80.mp4_frame14601.jpg,non
TRAIN_non_kayak_80.mp4_frame14602.jpg,non
TRAIN_non_kayak_80.mp4_frame14603.jpg,non
TRAIN_non_kayak_80.mp4_frame14604.jpg,non
TRAIN_non_kayak_80.mp4_frame14605.jpg,non
TRAIN_non_kayak_80.mp4_frame14606.jpg,non
TRAIN_non_kayak_80.mp4_frame14607.jpg,non
TRAIN_non_kayak_80.mp4_frame14608.jpg,non
TRAIN_non_kayak_80.mp4_frame14609.jpg,non
TRAIN_non_kayak_80.mp4_frame1461.jpg,non
TRAIN_non_kayak_80.mp4_frame14610.jpg,non
TRAIN_non_kayak_80.mp4_frame14611.jpg,non
TRAIN_non_kayak_80.mp4_frame14612.jpg,non
